Date Time, Water Level, Sigma, O, F, R, L, Quality 
2016-01-03 00:06,0.983,0.024,0,0,0,0,v
2016-01-03 00:12,0.988,0.028,0,0,0,0,v
2016-01-03 00:18,0.995,0.027,0,0,0,0,v
2016-01-03 00:24,0.998,0.036,0,0,0,0,v
2016-01-03 00:30,0.991,0.019,0,0,0,0,v
2016-01-03 00:36,0.968,0.022,0,0,0,0,v
2016-01-03 00:42,0.953,0.024,0,0,0,0,v
2016-01-03 00:48,0.963,0.033,0,0,0,0,v
2016-01-03 00:54,0.965,0.026,0,0,0,0,v
2016-01-03 01:00,0.968,0.028,0,0,0,0,v
2016-01-03 01:06,0.965,0.026,0,0,0,0,v
2016-01-03 01:12,0.956,0.018,0,0,0,0,v
2016-01-03 01:18,0.931,0.029,0,0,0,0,v
2016-01-03 01:24,0.919,0.041,0,0,0,0,v
2016-01-03 01:30,0.921,0.033,0,0,0,0,v
2016-01-03 01:36,0.901,0.021,0,0,0,0,v
2016-01-03 01:42,0.883,0.035,0,0,0,0,v
2016-01-03 01:48,0.884,0.028,0,0,0,0,v
2016-01-03 01:54,0.873,0.023,0,0,0,0,v
2016-01-03 02:00,0.849,0.035,0,0,0,0,v
2016-01-03 02:06,0.865,0.041,0,0,0,0,v
2016-01-03 02:12,0.866,0.025,0,0,0,0,v
2016-01-03 02:18,0.860,0.036,0,0,0,0,v
2016-01-03 02:24,0.835,0.024,0,0,0,0,v
2016-01-03 02:30,0.829,0.027,0,0,0,0,v
2016-01-03 02:36,0.811,0.027,0,0,0,0,v
2016-01-03 02:42,0.813,0.035,0,0,0,0,v
2016-01-03 02:48,0.802,0.021,0,0,0,0,v
2016-01-03 02:54,0.798,0.022,0,0,0,0,v
2016-01-03 03:00,0.769,0.029,0,0,0,0,v
2016-01-03 03:06,0.759,0.027,0,0,0,0,v
2016-01-03 03:12,0.752,0.028,0,0,0,0,v
2016-01-03 03:18,0.749,0.021,0,0,0,0,v
2016-01-03 03:24,0.731,0.035,0,0,0,0,v
2016-01-03 03:30,0.725,0.032,0,0,0,0,v
2016-01-03 03:36,0.697,0.030,0,0,0,0,v
2016-01-03 03:42,0.687,0.020,0,0,0,0,v
2016-01-03 03:48,0.674,0.021,0,0,0,0,v
2016-01-03 03:54,0.668,0.027,0,0,0,0,v
2016-01-03 04:00,0.660,0.023,0,0,0,0,v
2016-01-03 04:06,0.657,0.030,0,0,0,0,v
2016-01-03 04:12,0.663,0.028,0,0,0,0,v
2016-01-03 04:18,0.662,0.024,0,0,0,0,v
2016-01-03 04:24,0.663,0.021,0,0,0,0,v
2016-01-03 04:30,0.643,0.028,0,0,0,0,v
2016-01-03 04:36,0.637,0.030,0,0,0,0,v
2016-01-03 04:42,0.633,0.020,0,0,0,0,v
2016-01-03 04:48,0.614,0.020,0,0,0,0,v
2016-01-03 04:54,0.603,0.026,0,0,0,0,v
2016-01-03 05:00,0.621,0.022,0,0,0,0,v
2016-01-03 05:06,0.631,0.023,0,0,0,0,v
2016-01-03 05:12,0.630,0.019,0,0,0,0,v
2016-01-03 05:18,0.637,0.019,0,0,0,0,v
2016-01-03 05:24,0.641,0.021,0,0,0,0,v
2016-01-03 05:30,0.630,0.026,0,0,0,0,v
2016-01-03 05:36,0.619,0.020,0,0,0,0,v
2016-01-03 05:42,0.610,0.025,0,0,0,0,v
2016-01-03 05:48,0.596,0.018,0,0,0,0,v
2016-01-03 05:54,0.585,0.018,0,0,0,0,v
2016-01-03 06:00,0.604,0.031,0,0,0,0,v
2016-01-03 06:06,0.623,0.032,0,0,0,0,v
2016-01-03 06:12,0.634,0.017,0,0,0,0,v
2016-01-03 06:18,0.638,0.022,0,0,0,0,v
2016-01-03 06:24,0.657,0.022,0,0,0,0,v
2016-01-03 06:30,0.667,0.025,0,0,0,0,v
2016-01-03 06:36,0.679,0.023,0,0,0,0,v
2016-01-03 06:42,0.677,0.030,0,0,0,0,v
2016-01-03 06:48,0.686,0.025,0,0,0,0,v
2016-01-03 06:54,0.695,0.025,0,0,0,0,v
2016-01-03 07:00,0.713,0.018,0,0,0,0,v
2016-01-03 07:06,0.743,0.026,0,0,0,0,v
2016-01-03 07:12,0.758,0.021,0,0,0,0,v
2016-01-03 07:18,0.762,0.018,0,0,0,0,v
2016-01-03 07:24,0.778,0.022,0,0,0,0,v
2016-01-03 07:30,0.793,0.023,0,0,0,0,v
2016-01-03 07:36,0.806,0.024,0,0,0,0,v
2016-01-03 07:42,0.820,0.024,0,0,0,0,v
2016-01-03 07:48,0.833,0.029,0,0,0,0,v
2016-01-03 07:54,0.860,0.029,0,0,0,0,v
2016-01-03 08:00,0.882,0.024,0,0,0,0,v
2016-01-03 08:06,0.898,0.024,0,0,0,0,v
2016-01-03 08:12,0.900,0.027,0,0,0,0,v
2016-01-03 08:18,0.915,0.022,0,0,0,0,v
2016-01-03 08:24,0.927,0.022,0,0,0,0,v
2016-01-03 08:30,0.950,0.021,0,0,0,0,v
2016-01-03 08:36,0.962,0.032,0,0,0,0,v
2016-01-03 08:42,0.988,0.035,0,0,0,0,v
2016-01-03 08:48,1.005,0.022,0,0,0,0,v
2016-01-03 08:54,1.042,0.022,0,0,0,0,v
2016-01-03 09:00,1.068,0.022,0,0,0,0,v
2016-01-03 09:06,1.092,0.024,0,0,0,0,v
2016-01-03 09:12,1.103,0.020,0,0,0,0,v
2016-01-03 09:18,1.124,0.023,0,0,0,0,v
2016-01-03 09:24,1.146,0.027,0,0,0,0,v
2016-01-03 09:30,1.167,0.023,0,0,0,0,v
2016-01-03 09:36,1.178,0.024,0,0,0,0,v
2016-01-03 09:42,1.202,0.023,0,0,0,0,v
2016-01-03 09:48,1.229,0.030,0,0,0,0,v
2016-01-03 09:54,1.248,0.030,0,0,0,0,v
2016-01-03 10:00,1.271,0.024,0,0,0,0,v
2016-01-03 10:06,1.307,0.027,0,0,0,0,v
2016-01-03 10:12,1.329,0.031,0,0,0,0,v
2016-01-03 10:18,1.345,0.027,0,0,0,0,v
2016-01-03 10:24,1.350,0.027,0,0,0,0,v
2016-01-03 10:30,1.352,0.029,0,0,0,0,v
2016-01-03 10:36,1.362,0.026,0,0,0,0,v
2016-01-03 10:42,1.373,0.027,0,0,0,0,v
2016-01-03 10:48,1.377,0.026,0,0,0,0,v
2016-01-03 10:54,1.392,0.023,0,0,0,0,v
2016-01-03 11:00,1.412,0.022,0,0,0,0,v
2016-01-03 11:06,1.427,0.027,0,0,0,0,v
2016-01-03 11:12,1.439,0.034,0,0,0,0,v
2016-01-03 11:18,1.461,0.030,0,0,0,0,v
2016-01-03 11:24,1.477,0.028,0,0,0,0,v
2016-01-03 11:30,1.511,0.037,0,0,0,0,v
2016-01-03 11:36,1.524,0.040,0,0,0,0,v
2016-01-03 11:42,1.530,0.026,0,0,0,0,v
2016-01-03 11:48,1.522,0.033,0,0,0,0,v
2016-01-03 11:54,1.523,0.031,0,0,0,0,v
2016-01-03 12:00,1.528,0.029,0,0,0,0,v
2016-01-03 12:06,1.553,0.023,0,0,0,0,v
2016-01-03 12:12,1.532,0.025,0,0,0,0,v
2016-01-03 12:18,1.527,0.031,0,0,0,0,v
2016-01-03 12:24,1.540,0.031,0,0,0,0,v
2016-01-03 12:30,1.574,0.021,0,0,0,0,v
2016-01-03 12:36,1.589,0.027,0,0,0,0,v
2016-01-03 12:42,1.589,0.030,0,0,0,0,v
2016-01-03 12:48,1.564,0.033,0,0,0,0,v
2016-01-03 12:54,1.550,0.034,0,0,0,0,v
2016-01-03 13:00,1.539,0.048,0,0,0,0,v
2016-01-03 13:06,1.535,0.030,0,0,0,0,v
2016-01-03 13:12,1.497,0.046,0,0,0,0,v
2016-01-03 13:18,1.468,0.031,0,0,0,0,v
2016-01-03 13:24,1.467,0.025,0,0,0,0,v
2016-01-03 13:30,1.496,0.028,0,0,0,0,v
2016-01-03 13:36,1.501,0.022,0,0,0,0,v
2016-01-03 13:42,1.496,0.043,0,0,0,0,v
2016-01-03 13:48,1.477,0.033,0,0,0,0,v
2016-01-03 13:54,1.460,0.022,0,0,0,0,v
2016-01-03 14:00,1.450,0.026,0,0,0,0,v
2016-01-03 14:06,1.443,0.049,0,0,0,0,v
2016-01-03 14:12,1.411,0.042,0,0,0,0,v
2016-01-03 14:18,1.368,0.030,0,0,0,0,v
2016-01-03 14:24,1.364,0.036,0,0,0,0,v
2016-01-03 14:30,1.379,0.035,0,0,0,0,v
2016-01-03 14:36,1.376,0.036,0,0,0,0,v
2016-01-03 14:42,1.353,0.034,0,0,0,0,v
2016-01-03 14:48,1.325,0.025,0,0,0,0,v
2016-01-03 14:54,1.307,0.029,0,0,0,0,v
2016-01-03 15:00,1.286,0.044,0,0,0,0,v
2016-01-03 15:06,1.266,0.039,0,0,0,0,v
2016-01-03 15:12,1.235,0.024,0,0,0,0,v
2016-01-03 15:18,1.211,0.033,0,0,0,0,v
2016-01-03 15:24,1.205,0.032,0,0,0,0,v
2016-01-03 15:30,1.191,0.028,0,0,0,0,v
2016-01-03 15:36,1.174,0.028,0,0,0,0,v
2016-01-03 15:42,1.154,0.032,0,0,0,0,v
2016-01-03 15:48,1.127,0.022,0,0,0,0,v
2016-01-03 15:54,1.115,0.034,0,0,0,0,v
2016-01-03 16:00,1.102,0.048,0,0,0,0,v
2016-01-03 16:06,1.079,0.037,0,0,0,0,v
2016-01-03 16:12,1.033,0.026,0,0,0,0,v
2016-01-03 16:18,1.006,0.024,0,0,0,0,v
2016-01-03 16:24,0.983,0.039,0,0,0,0,v
2016-01-03 16:30,0.968,0.028,0,0,0,0,v
2016-01-03 16:36,0.948,0.028,0,0,0,0,v
2016-01-03 16:42,0.931,0.041,0,0,0,0,v
2016-01-03 16:48,0.917,0.025,0,0,0,0,v
2016-01-03 16:54,0.907,0.029,0,0,0,0,v
2016-01-03 17:00,0.903,0.026,0,0,0,0,v
2016-01-03 17:06,0.882,0.034,0,0,0,0,v
2016-01-03 17:12,0.852,0.036,0,0,0,0,v
2016-01-03 17:18,0.812,0.035,0,0,0,0,v
2016-01-03 17:24,0.789,0.028,0,0,0,0,v
2016-01-03 17:30,0.780,0.028,0,0,0,0,v
2016-01-03 17:36,0.768,0.027,0,0,0,0,v
2016-01-03 17:42,0.768,0.021,0,0,0,0,v
2016-01-03 17:48,0.758,0.037,0,0,0,0,v
2016-01-03 17:54,0.749,0.027,0,0,0,0,v
2016-01-03 18:00,0.741,0.036,0,0,0,0,v
2016-01-03 18:06,0.727,0.042,0,0,0,0,v
2016-01-03 18:12,0.707,0.032,0,0,0,0,v
2016-01-03 18:18,0.698,0.026,0,0,0,0,v
2016-01-03 18:24,0.674,0.032,0,0,0,0,v
2016-01-03 18:30,0.661,0.032,0,0,0,0,v
2016-01-03 18:36,0.656,0.024,0,0,0,0,v
2016-01-03 18:42,0.648,0.028,0,0,0,0,v
2016-01-03 18:48,0.634,0.025,0,0,0,0,v
2016-01-03 18:54,0.620,0.034,0,0,0,0,v
2016-01-03 19:00,0.606,0.028,0,0,0,0,v
2016-01-03 19:06,0.601,0.029,0,0,0,0,v
2016-01-03 19:12,0.602,0.030,0,0,0,0,v
2016-01-03 19:18,0.609,0.021,0,0,0,0,v
2016-01-03 19:24,0.613,0.038,0,0,0,0,v
2016-01-03 19:30,0.604,0.023,0,0,0,0,v
2016-01-03 19:36,0.592,0.030,0,0,0,0,v
2016-01-03 19:42,0.601,0.031,0,0,0,0,v
2016-01-03 19:48,0.611,0.025,0,0,0,0,v
2016-01-03 19:54,0.623,0.034,0,0,0,0,v
2016-01-03 20:00,0.611,0.031,0,0,0,0,v
2016-01-03 20:06,0.608,0.030,0,0,0,0,v
2016-01-03 20:12,0.622,0.032,0,0,0,0,v
2016-01-03 20:18,0.642,0.034,0,0,0,0,v
2016-01-03 20:24,0.652,0.034,0,0,0,0,v
2016-01-03 20:30,0.650,0.039,0,0,0,0,v
2016-01-03 20:36,0.640,0.036,0,0,0,0,v
2016-01-03 20:42,0.629,0.029,0,0,0,0,v
2016-01-03 20:48,0.649,0.042,0,0,0,0,v
2016-01-03 20:54,0.661,0.032,0,0,0,0,v
2016-01-03 21:00,0.670,0.023,0,0,0,0,v
2016-01-03 21:06,0.669,0.032,0,0,0,0,v
2016-01-03 21:12,0.693,0.038,0,0,0,0,v
2016-01-03 21:18,0.709,0.039,0,0,0,0,v
2016-01-03 21:24,0.732,0.031,0,0,0,0,v
2016-01-03 21:30,0.724,0.029,0,0,0,0,v
2016-01-03 21:36,0.730,0.045,0,0,0,0,v
2016-01-03 21:42,0.731,0.027,0,0,0,0,v
2016-01-03 21:48,0.761,0.027,0,0,0,0,v
2016-01-03 21:54,0.760,0.029,0,0,0,0,v
2016-01-03 22:00,0.784,0.047,0,0,0,0,v
2016-01-03 22:06,0.791,0.024,0,0,0,0,v
2016-01-03 22:12,0.809,0.028,0,0,0,0,v
2016-01-03 22:18,0.816,0.024,0,0,0,0,v
2016-01-03 22:24,0.832,0.036,0,0,0,0,v
2016-01-03 22:30,0.834,0.053,0,0,0,0,v
2016-01-03 22:36,0.867,0.040,0,0,0,0,v
2016-01-03 22:42,0.889,0.029,0,0,0,0,v
2016-01-03 22:48,0.920,0.037,0,0,0,0,v
2016-01-03 22:54,0.923,0.023,0,0,0,0,v
2016-01-03 23:00,0.945,0.033,0,0,0,0,v
2016-01-03 23:06,0.950,0.051,0,0,0,0,v
2016-01-03 23:12,0.969,0.029,0,0,0,0,v
2016-01-03 23:18,0.967,0.036,0,0,0,0,v
2016-01-03 23:24,0.979,0.023,0,0,0,0,v
2016-01-03 23:30,0.991,0.026,0,0,0,0,v
2016-01-03 23:36,1.015,0.030,0,0,0,0,v
2016-01-03 23:42,1.038,0.031,0,0,0,0,v
2016-01-03 23:48,1.050,0.035,0,0,0,0,v
2016-01-03 23:54,1.047,0.038,0,0,0,0,v
2016-01-04 00:00,1.061,0.022,0,0,0,0,v
2016-01-04 00:06,1.072,0.039,0,0,0,0,v
2016-01-04 00:12,1.060,0.033,0,0,0,0,v
2016-01-04 00:18,1.053,0.043,0,0,0,0,v
2016-01-04 00:24,1.066,0.057,0,0,0,0,v
2016-01-04 00:30,1.079,0.046,0,0,0,0,v
2016-01-04 00:36,1.090,0.037,0,0,0,0,v
2016-01-04 00:42,1.107,0.034,0,0,0,0,v
2016-01-04 00:48,1.114,0.033,0,0,0,0,v
2016-01-04 00:54,1.112,0.034,0,0,0,0,v
2016-01-04 01:00,1.112,0.037,0,0,0,0,v
2016-01-04 01:06,1.123,0.031,0,0,0,0,v
2016-01-04 01:12,1.132,0.036,0,0,0,0,v
2016-01-04 01:18,1.122,0.035,0,0,0,0,v
2016-01-04 01:24,1.112,0.036,0,0,0,0,v
2016-01-04 01:30,1.112,0.037,0,0,0,0,v
2016-01-04 01:36,1.105,0.034,0,0,0,0,v
2016-01-04 01:42,1.103,0.042,0,0,0,0,v
2016-01-04 01:48,1.102,0.042,0,0,0,0,v
2016-01-04 01:54,1.111,0.039,0,0,0,0,v
2016-01-04 02:00,1.113,0.029,0,0,0,0,v
2016-01-04 02:06,1.117,0.034,0,0,0,0,v
2016-01-04 02:12,1.125,0.039,0,0,0,0,v
2016-01-04 02:18,1.123,0.048,0,0,0,0,v
2016-01-04 02:24,1.101,0.053,0,0,0,0,v
2016-01-04 02:30,1.088,0.042,0,0,0,0,v
2016-01-04 02:36,1.077,0.030,0,0,0,0,v
2016-01-04 02:42,1.067,0.064,0,0,0,0,v
2016-01-04 02:48,1.056,0.032,0,0,0,0,v
2016-01-04 02:54,1.045,0.044,0,0,0,0,v
2016-01-04 03:00,1.034,0.047,0,0,0,0,v
2016-01-04 03:06,1.027,0.028,0,0,0,0,v
2016-01-04 03:12,1.031,0.034,0,0,0,0,v
2016-01-04 03:18,1.024,0.027,0,0,0,0,v
2016-01-04 03:24,1.032,0.033,0,0,0,0,v
2016-01-04 03:30,1.009,0.036,0,0,0,0,v
2016-01-04 03:36,0.996,0.038,0,0,0,0,v
2016-01-04 03:42,0.974,0.055,0,0,0,0,v
2016-01-04 03:48,0.968,0.051,0,0,0,0,v
2016-01-04 03:54,0.939,0.030,0,0,0,0,v
2016-01-04 04:00,0.925,0.057,0,0,0,0,v
2016-01-04 04:06,0.918,0.030,0,0,0,0,v
2016-01-04 04:12,0.915,0.035,0,0,0,0,v
2016-01-04 04:18,0.895,0.062,0,0,0,0,v
2016-01-04 04:24,0.899,0.067,0,0,0,0,v
2016-01-04 04:30,0.891,0.034,0,0,0,0,v
2016-01-04 04:36,0.893,0.034,0,0,0,0,v
2016-01-04 04:42,0.878,0.037,0,0,0,0,v
2016-01-04 04:48,0.871,0.055,0,0,0,0,v
2016-01-04 04:54,0.861,0.039,0,0,0,0,v
2016-01-04 05:00,0.849,0.029,0,0,0,0,v
2016-01-04 05:06,0.831,0.026,0,0,0,0,v
2016-01-04 05:12,0.811,0.027,0,0,0,0,v
2016-01-04 05:18,0.801,0.041,0,0,0,0,v
2016-01-04 05:24,0.797,0.048,0,0,0,0,v
2016-01-04 05:30,0.798,0.025,0,0,0,0,v
2016-01-04 05:36,0.806,0.042,0,0,0,0,v
2016-01-04 05:42,0.810,0.050,0,0,0,0,v
2016-01-04 05:48,0.808,0.036,0,0,0,0,v
2016-01-04 05:54,0.803,0.037,0,0,0,0,v
2016-01-04 06:00,0.787,0.035,0,0,0,0,v
2016-01-04 06:06,0.794,0.045,0,0,0,0,v
2016-01-04 06:12,0.788,0.037,0,0,0,0,v
2016-01-04 06:18,0.771,0.028,0,0,0,0,v
2016-01-04 06:24,0.782,0.052,0,0,0,0,v
2016-01-04 06:30,0.800,0.036,0,0,0,0,v
2016-01-04 06:36,0.814,0.033,0,0,0,0,v
2016-01-04 06:42,0.806,0.029,0,0,0,0,v
2016-01-04 06:48,0.787,0.032,0,0,0,0,v
2016-01-04 06:54,0.789,0.038,0,0,0,0,v
2016-01-04 07:00,0.792,0.039,0,0,0,0,v
2016-01-04 07:06,0.791,0.041,0,0,0,0,v
2016-01-04 07:12,0.812,0.032,0,0,0,0,v
2016-01-04 07:18,0.834,0.031,0,0,0,0,v
2016-01-04 07:24,0.854,0.033,0,0,0,0,v
2016-01-04 07:30,0.872,0.044,0,0,0,0,v
2016-01-04 07:36,0.881,0.042,0,0,0,0,v
2016-01-04 07:42,0.875,0.036,0,0,0,0,v
2016-01-04 07:48,0.868,0.031,0,0,0,0,v
2016-01-04 07:54,0.874,0.034,0,0,0,0,v
2016-01-04 08:00,0.894,0.046,0,0,0,0,v
2016-01-04 08:06,0.916,0.046,0,0,0,0,v
2016-01-04 08:12,0.936,0.045,0,0,0,0,v
2016-01-04 08:18,0.965,0.039,0,0,0,0,v
2016-01-04 08:24,0.995,0.033,0,0,0,0,v
2016-01-04 08:30,1.022,0.045,0,0,0,0,v
2016-01-04 08:36,1.041,0.046,0,0,0,0,v
2016-01-04 08:42,1.041,0.039,0,0,0,0,v
2016-01-04 08:48,1.058,0.036,0,0,0,0,v
2016-01-04 08:54,1.063,0.049,0,0,0,0,v
2016-01-04 09:00,1.071,0.043,0,0,0,0,v
2016-01-04 09:06,1.084,0.063,0,0,0,0,v
2016-01-04 09:12,1.111,0.054,0,0,0,0,v
2016-01-04 09:18,1.128,0.051,0,0,0,0,v
2016-01-04 09:24,1.157,0.038,0,0,0,0,v
2016-01-04 09:30,1.199,0.059,0,0,0,0,v
2016-01-04 09:36,1.238,0.044,0,0,0,0,v
2016-01-04 09:42,1.261,0.035,0,0,0,0,v
2016-01-04 09:48,1.277,0.042,0,0,0,0,v
2016-01-04 09:54,1.280,0.058,0,0,0,0,v
2016-01-04 10:00,1.289,0.056,0,0,0,0,v
2016-01-04 10:06,1.306,0.048,0,0,0,0,v
2016-01-04 10:12,1.325,0.046,0,0,0,0,v
2016-01-04 10:18,1.337,0.039,0,0,0,0,v
2016-01-04 10:24,1.379,0.046,0,0,0,0,v
2016-01-04 10:30,1.416,0.044,0,0,0,0,v
2016-01-04 10:36,1.456,0.041,0,0,0,0,v
2016-01-04 10:42,1.475,0.039,0,0,0,0,v
2016-01-04 10:48,1.493,0.052,0,0,0,0,v
2016-01-04 10:54,1.488,0.061,0,0,0,0,v
2016-01-04 11:00,1.493,0.051,0,0,0,0,v
2016-01-04 11:06,1.510,0.043,0,0,0,0,v
2016-01-04 11:12,1.521,0.066,0,0,0,0,v
2016-01-04 11:18,1.532,0.064,0,0,0,0,v
2016-01-04 11:24,1.559,0.048,0,0,0,0,v
2016-01-04 11:30,1.605,0.045,0,0,0,0,v
2016-01-04 11:36,1.635,0.054,0,0,0,0,v
2016-01-04 11:42,1.659,0.059,0,0,0,0,v
2016-01-04 11:48,1.672,0.049,0,0,0,0,v
2016-01-04 11:54,1.674,0.051,0,0,0,0,v
2016-01-04 12:00,1.692,0.069,0,0,0,0,v
2016-01-04 12:06,1.704,0.056,0,0,0,0,v
2016-01-04 12:12,1.711,0.079,0,0,0,0,v
2016-01-04 12:18,1.702,0.040,0,0,0,0,v
2016-01-04 12:24,1.695,0.032,0,0,0,0,v
2016-01-04 12:30,1.711,0.051,0,0,0,0,v
2016-01-04 12:36,1.729,0.049,0,0,0,0,v
2016-01-04 12:42,1.729,0.065,0,0,0,0,v
2016-01-04 12:48,1.728,0.050,0,0,0,0,v
2016-01-04 12:54,1.732,0.053,0,0,0,0,v
2016-01-04 13:00,1.752,0.060,0,0,0,0,v
2016-01-04 13:06,1.758,0.051,0,0,0,0,v
2016-01-04 13:12,1.756,0.056,0,0,0,0,v
2016-01-04 13:18,1.754,0.049,0,0,0,0,v
2016-01-04 13:24,1.742,0.038,0,0,0,0,v
2016-01-04 13:30,1.753,0.055,0,0,0,0,v
2016-01-04 13:36,1.734,0.083,0,0,0,0,v
2016-01-04 13:42,1.742,0.048,0,0,0,0,v
2016-01-04 13:48,1.728,0.053,0,0,0,0,v
2016-01-04 13:54,1.734,0.064,0,0,0,0,v
2016-01-04 14:00,1.722,0.063,0,0,0,0,v
2016-01-04 14:06,1.722,0.059,0,0,0,0,v
2016-01-04 14:12,1.692,0.065,0,0,0,0,v
2016-01-04 14:18,1.673,0.046,0,0,0,0,v
2016-01-04 14:24,1.636,0.043,0,0,0,0,v
2016-01-04 14:30,1.632,0.047,0,0,0,0,v
2016-01-04 14:36,1.625,0.067,0,0,0,0,v
2016-01-04 14:42,1.622,0.062,0,0,0,0,v
2016-01-04 14:48,1.597,0.067,0,0,0,0,v
2016-01-04 14:54,1.590,0.037,0,0,0,0,v
2016-01-04 15:00,1.589,0.051,0,0,0,0,v
2016-01-04 15:06,1.555,0.078,0,0,0,0,v
2016-01-04 15:12,1.500,0.043,0,0,0,0,v
2016-01-04 15:18,1.464,0.047,0,0,0,0,v
2016-01-04 15:24,1.455,0.065,0,0,0,0,v
2016-01-04 15:30,1.442,0.057,0,0,0,0,v
2016-01-04 15:36,1.424,0.045,0,0,0,0,v
2016-01-04 15:42,1.409,0.059,0,0,0,0,v
2016-01-04 15:48,1.399,0.054,0,0,0,0,v
2016-01-04 15:54,1.382,0.046,0,0,0,0,v
2016-01-04 16:00,1.376,0.054,0,0,0,0,v
2016-01-04 16:06,1.344,0.040,0,0,0,0,v
2016-01-04 16:12,1.307,0.046,0,0,0,0,v
2016-01-04 16:18,1.264,0.045,0,0,0,0,v
2016-01-04 16:24,1.238,0.049,0,0,0,0,v
2016-01-04 16:30,1.223,0.050,0,0,0,0,v
2016-01-04 16:36,1.194,0.037,0,0,0,0,v
2016-01-04 16:42,1.160,0.035,0,0,0,0,v
2016-01-04 16:48,1.144,0.050,0,0,0,0,v
2016-01-04 16:54,1.122,0.045,0,0,0,0,v
2016-01-04 17:00,1.091,0.052,0,0,0,0,v
2016-01-04 17:06,1.050,0.041,0,0,0,0,v
2016-01-04 17:12,1.021,0.058,0,0,0,0,v
2016-01-04 17:18,0.994,0.044,0,0,0,0,v
2016-01-04 17:24,0.959,0.032,0,0,0,0,v
2016-01-04 17:30,0.932,0.043,0,0,0,0,v
2016-01-04 17:36,0.903,0.035,0,0,0,0,v
2016-01-04 17:42,0.879,0.048,0,0,0,0,v
2016-01-04 17:48,0.873,0.036,0,0,0,0,v
2016-01-04 17:54,0.871,0.035,0,0,0,0,v
2016-01-04 18:00,0.853,0.043,0,0,0,0,v
2016-01-04 18:06,0.833,0.031,0,0,0,0,v
2016-01-04 18:12,0.791,0.035,0,0,0,0,v
2016-01-04 18:18,0.760,0.034,0,0,0,0,v
2016-01-04 18:24,0.729,0.035,0,0,0,0,v
2016-01-04 18:30,0.708,0.042,0,0,0,0,v
2016-01-04 18:36,0.672,0.045,0,0,0,0,v
2016-01-04 18:42,0.654,0.031,0,0,0,0,v
2016-01-04 18:48,0.656,0.034,0,0,0,0,v
2016-01-04 18:54,0.656,0.034,0,0,0,0,v
2016-01-04 19:00,0.634,0.033,0,0,0,0,v
2016-01-04 19:06,0.616,0.040,0,0,0,0,v
2016-01-04 19:12,0.608,0.040,0,0,0,0,v
2016-01-04 19:18,0.594,0.028,0,0,0,0,v
2016-01-04 19:24,0.575,0.033,0,0,0,0,v
2016-01-04 19:30,0.566,0.033,0,0,0,0,v
2016-01-04 19:36,0.558,0.033,0,0,0,0,v
2016-01-04 19:42,0.538,0.044,0,0,0,0,v
2016-01-04 19:48,0.508,0.044,0,0,0,0,v
2016-01-04 19:54,0.510,0.034,0,0,0,0,v
2016-01-04 20:00,0.534,0.036,0,0,0,0,v
2016-01-04 20:06,0.541,0.034,0,0,0,0,v
2016-01-04 20:12,0.528,0.030,0,0,0,0,v
2016-01-04 20:18,0.516,0.038,0,0,0,0,v
2016-01-04 20:24,0.517,0.031,0,0,0,0,v
2016-01-04 20:30,0.514,0.034,0,0,0,0,v
2016-01-04 20:36,0.507,0.033,0,0,0,0,v
2016-01-04 20:42,0.495,0.044,0,0,0,0,v
2016-01-04 20:48,0.497,0.041,0,0,0,0,v
2016-01-04 20:54,0.500,0.035,0,0,0,0,v
2016-01-04 21:00,0.527,0.037,0,0,0,0,v
2016-01-04 21:06,0.556,0.036,0,0,0,0,v
2016-01-04 21:12,0.561,0.031,0,0,0,0,v
2016-01-04 21:18,0.551,0.041,0,0,0,0,v
2016-01-04 21:24,0.550,0.036,0,0,0,0,v
2016-01-04 21:30,0.544,0.027,0,0,0,0,v
2016-01-04 21:36,0.569,0.032,0,0,0,0,v
2016-01-04 21:42,0.563,0.029,0,0,0,0,v
2016-01-04 21:48,0.553,0.035,0,0,0,0,v
2016-01-04 21:54,0.566,0.037,0,0,0,0,v
2016-01-04 22:00,0.608,0.040,0,0,0,0,v
2016-01-04 22:06,0.649,0.031,0,0,0,0,v
2016-01-04 22:12,0.654,0.036,0,0,0,0,v
2016-01-04 22:18,0.664,0.044,0,0,0,0,v
2016-01-04 22:24,0.660,0.049,0,0,0,0,v
2016-01-04 22:30,0.683,0.048,0,0,0,0,v
2016-01-04 22:36,0.718,0.037,0,0,0,0,v
2016-01-04 22:42,0.721,0.044,0,0,0,0,v
2016-01-04 22:48,0.731,0.040,0,0,0,0,v
2016-01-04 22:54,0.745,0.035,0,0,0,0,v
2016-01-04 23:00,0.783,0.041,0,0,0,0,v
2016-01-04 23:06,0.804,0.041,0,0,0,0,v
2016-01-04 23:12,0.830,0.033,0,0,0,0,v
2016-01-04 23:18,0.848,0.043,0,0,0,0,v
2016-01-04 23:24,0.864,0.040,0,0,0,0,v
2016-01-04 23:30,0.874,0.042,0,0,0,0,v
2016-01-04 23:36,0.901,0.045,0,0,0,0,v
2016-01-04 23:42,0.916,0.045,0,0,0,0,v
2016-01-04 23:48,0.925,0.036,0,0,0,0,v
2016-01-04 23:54,0.937,0.045,0,0,0,0,v
2016-01-05 00:00,0.957,0.045,0,0,0,0,v
2016-01-05 00:06,0.973,0.045,0,0,0,0,v
